0 0 90.46162378132736 25.98274474889769 63.57258696059892
0 1.0 92.5406978927347 30.294983617301575 64.39871383232355
0 2.0 94.85407883594019 29.512612569335673 67.17243530715135
0 3.0 94.0830678328096 31.85991566252886 70.25803812758906
0 4.0 92.12464884864269 32.74230801776414 72.60872275551826
0 5.0 89.19200067190972 35.004223442767874 72.02248337535077
0 6.0 85.9102753148697 34.89670528799025 69.89714128523305
0 7.0 82.25001128190728 32.41378036782206 69.49776948978439
0 8.0 80.08742507989176 30.148204540621748 71.65822352119719
0 9.0 80.63049285949167 27.3456519027426 72.93118043462478
0 10.0 82.76870871309613 24.876476200484973 73.98971258259577
0 11.0 79.93351518722815 22.730897906168963 74.57232369320877
0 12.0 76.61276169674592 23.221912140686243 73.81584333229688
0 13.0 74.47508334478891 20.424700200305743 71.84265061332573
0 14.0 73.44059123478975 17.76557288709259 72.64806494559495
0 15.0 71.84176442524972 17.325226236361058 73.9621241932799
0 16.0 69.71956253248068 13.70982378554515 73.15312737552502
0 17.0 65.60899528365248 11.517388566521795 72.10242012750156
0 18.0 62.485898416233034 13.705346590706213 70.23841201750633
0 19.0 61.70866008277917 12.90566297999771 70.11756986332362
0 20.0 60.17756838228598 12.179852246413347 69.9935706610049
0 21.0 58.46058013477304 12.9497751474928 69.65438176817597
0 22.0 58.50953540529401 13.271960844765843 69.57636161234556
0 23.0 55.953381568104035 14.383268220849196 70.29418490914833
0 24.0 52.7584393007548 15.667193376180622 71.28034428059766
0 25.0 50.05688119465731 17.48503545145304 71.70817630202387
0 26.0 47.46033069066241 19.66358368731431 70.80068116276257
0 27.0 44.156529474999274 20.651475863590434 70.70206399677424
0 28.0 39.92695318912958 20.426527284236084 70.67366414369299
0 29.0 38.152308273269945 22.828886702108676 71.45475935297891
0 30.0 34.815884957810155 22.683004133893345 72.814770697337
0 31.0 32.35247291450588 21.54351254645109 73.65002217105852
0 32.0 29.692319185031266 21.9449538065466 75.8998054053653
0 33.0 27.31838042070048 25.156342614124224 77.1948745658548
0 34.0 24.675420474646106 25.111017535161213 79.67010970185932
0 35.0 23.873182475035453 23.872961565338016 80.90228992428837
0 36.0 22.208781643638616 23.88126005688488 82.12861268310954
0 37.0 20.042533378271692 24.72778969439028 82.51534737378314
0 38.0 20.800148944907853 27.227900548092034 86.0967789538031
0 39.0 18.495134417933752 26.953880223467316 86.73560324280929
0 40.0 16.03181775054915 28.276670673197877 86.70155127768436
0 41.0 14.767303924696142 30.013311890152107 83.24635682032313
0 42.0 16.686994307859727 30.842937363489167 80.85597970264958
0 43.0 17.491526310079088 33.03531430700757 79.0229065274066
0 44.0 15.636798417434031 29.270293764518705 80.89553784590562
0 45.0 12.614923413167588 25.104071380416737 80.21731727220656
0 46.0 9.802371668573054 26.612299516839613 78.7864769058861
0 47.0 7.37824919151835 25.796364568100326 79.92446424207057
0 48.0 5.111264824934752 23.431858968161297 79.62553851985486
0 49.0 1.6004476487856145 24.54562847662268 79.37529298852328
0 50.0 3.1641171158822443 23.567656675835575 78.77602684916032
0 51.0 7.187208265108363 21.608753214680327 78.76027580677862
0 52.0 9.256973196255897 23.812982350018924 78.67877979983605
0 53.0 11.11978348458738 26.250145969829834 79.04183453700173
0 54.0 13.530920971733323 28.543356302360085 78.96213223030634
0 55.0 15.116680717578998 31.350275037092302 80.64582897243501
0 56.0 12.854281430360883 35.03100637108892 81.8388689833948
0 57.0 12.426522116222582 38.385998757654605 82.54267858154802
0 58.0 14.115141183606244 41.60748925592436 84.79394517038698
0 59.0 14.329092289378217 44.380356347046735 85.2597065903393
0 60.0 16.380646550158886 44.08667289145446 84.45173878879051
0 61.0 16.259415557594632 46.19074843525304 85.04026874508224
0 62.0 18.397907133533653 48.203957005286824 86.02679088554322
0 63.0 19.695698226856226 46.599531904067 85.47893027588523
0 64.0 18.91926152136118 48.02439610676348 83.38840141371534
0 65.0 20.074002872705268 48.535781341804224 81.7675065970764
0 66.0 20.91880165093334 48.508125856036976 80.53761829125219
0 67.0 21.337262018612027 47.02690190514653 78.87321866138656
0 68.0 22.49161257813488 45.69540204061542 78.54615375451618
0 69.0 23.988541401514603 45.32531090404034 77.94436998207048
0 70.0 26.013616189177228 46.42466379442382 77.18350529829577
0 71.0 28.70103313325814 45.49105006185171 79.26803865775105
0 72.0 30.408952551084667 46.21889768484578 80.63735855894778
0 73.0 33.35065896326095 47.45108642858559 82.93008698371236
0 74.0 34.96262914837779 50.314008662678795 84.85754020648196
0 75.0 36.65823221657219 52.324539647031294 87.34927638546284
0 76.0 39.9101048358955 53.72962274120146 86.82654138633025
0 77.0 41.752432788782066 52.07144216616052 87.86351378317366
